rebalance_date,next_rebalance_date,gross_return,cost,net_return,turnover,missing_tickers,cash_weight,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_n,weighting_mode,portfolio_mode,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,equity,equity_value_usd,bench_return,benchmark_equity,benchmark_value_usd,target_stock_names
2020-06-30,2020-07-31,0.04728900807609593,0.00375,0.043539008076095925,0.75,0,0.0,rebalance,1,2020-07-31,1,conviction_curve,concentrated_alpha,0.04728900807609593,0.0,0,True,-0.08,1.1314376074369679,113143.76074369678,0.0573677893101745,1.1268516586688926,112685.16586688926,1
2020-07-31,2020-08-31,0.1281869902851004,0.00375,0.12443699028510039,0.75,0,0.0,rebalance,1,2020-08-31,1,conviction_curve,concentrated_alpha,0.1281869902851004,0.0,0,True,-0.08,1.272230298001799,127223.0298001799,0.07043018748804863,1.2062160322601614,120621.60322601614,1
2020-08-31,2020-09-30,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2020-09-30,1,conviction_curve,concentrated_alpha,-0.04981163641988362,0.00981163641988362,1,True,-0.08,1.2165702224642203,121657.02224642203,-0.04135652814994395,1.1563311249670802,115633.11249670802,1
2020-09-30,2020-10-30,0.07300795200418886,0.00375,0.06925795200418886,0.75,0,0.0,rebalance,1,2020-10-30,1,conviction_curve,concentrated_alpha,0.07300795200418886,0.0,0,True,-0.08,1.3008273845413727,130082.73845413727,-0.02087079981069584,1.1321975695430155,113219.75695430156,1
2020-10-30,2020-11-30,0.01831992143973693,0.00375,0.01456992143973693,0.75,0,0.0,rebalance,1,2020-11-30,1,conviction_curve,concentrated_alpha,0.01831992143973693,0.0,0,True,-0.08,1.319780337340799,131978.03373407992,0.10640014017110544,1.2526635496437772,125266.35496437772,1
2020-11-30,2020-12-31,0.02099190909306281,0.00375,0.01724190909306281,0.75,0,0.0,rebalance,1,2020-12-31,1,conviction_curve,concentrated_alpha,0.02099190909306281,0.0,0,True,-0.08,1.342535869940041,134253.5869940041,0.010430176521181167,1.2657290515882111,126572.90515882112,1
2020-12-31,2021-01-29,0.013489522255720199,0.00125,0.0122395222557202,0.25,0,0.0,rebalance,1,2021-01-29,1,conviction_curve,concentrated_alpha,0.013489522255720199,0.0,0,True,-0.08,1.3589678675992747,135896.78675992746,0.019783011092645797,1.2907689834560647,129076.89834560647,1
2021-01-29,2021-02-26,0.03147680296910449,0.00375,0.02772680296910449,0.75,0,0.0,rebalance,1,2021-02-26,1,conviction_curve,concentrated_alpha,0.03147680296910449,0.0,0,True,-0.08,1.3966477019055439,139664.77019055438,0.03390692818493535,1.3345349946814515,133453.49946814516,1
2021-02-26,2021-03-31,0.03135327274650246,0.00375,0.02760327274650246,0.75,0,0.0,rebalance,1,2021-03-31,1,conviction_curve,concentrated_alpha,0.03135327274650246,0.0,0,True,-0.08,1.4351997493520186,143519.97493520184,0.03025511171709616,1.3749115000359131,137491.15000359132,1
2021-03-31,2021-04-30,0.014757086422349852,0.00125,0.013507086422349853,0.25,0,0.0,rebalance,1,2021-04-30,1,conviction_curve,concentrated_alpha,0.014757086422349852,0.0,0,True,-0.08,1.454585116399851,145458.5116399851,0.04298397709378654,1.4340106644594406,143401.06644594404,1
2021-04-30,2021-05-28,0.0378512822511774,0.00375,0.034101282251177395,0.75,0,0.0,rebalance,1,2021-05-28,1,conviction_curve,concentrated_alpha,0.0378512822511774,0.0,0,True,-0.08,1.5041883340125644,150418.83340125644,0.0022372431821326977,1.437218895041608,143721.8895041608,1
2021-05-28,2021-06-30,0.06220043185046542,0.00375,0.05845043185046542,0.75,0,0.0,rebalance,1,2021-06-30,1,conviction_curve,concentrated_alpha,0.06220043185046542,0.0,0,True,-0.08,1.592108791720031,159210.8791720031,0.02805780049690143,1.4775440960690627,147754.40960690627,1
2021-06-30,2021-07-30,0.027474169661723002,0.00375,0.023724169661723003,0.75,0,0.0,rebalance,1,2021-07-30,1,conviction_curve,concentrated_alpha,0.027474169661723002,0.0,0,True,-0.08,1.6298802508147177,162988.02508147177,0.015560401301869975,1.500535275145106,150053.52751451058,1
2021-07-30,2021-08-31,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2021-08-31,1,conviction_curve,concentrated_alpha,-0.05384024011244665,0.013840240112446646,1,True,-0.08,1.5585729898415739,155857.2989841574,0.031211535480812236,1.5473692851255079,154736.92851255077,1
2021-08-31,2021-09-30,-0.029129430866770556,0.00375,-0.03287943086677056,0.75,0,0.0,rebalance,1,2021-09-30,1,conviction_curve,concentrated_alpha,-0.029129430866770556,0.0,0,True,-0.08,1.5073279969712619,150732.79969712617,-0.03692455278299067,1.4902333662821126,149023.33662821125,1
2021-09-30,2021-10-29,-0.020233189909657334,0.00375,-0.023983189909657334,0.75,0,0.0,rebalance,1,2021-10-29,1,conviction_curve,concentrated_alpha,-0.020233189909657334,0.0,0,True,-0.08,1.4711774633637567,147117.74633637565,0.058900078952683455,1.5780082292140523,157800.82292140523,1
2021-10-29,2021-11-30,-0.02620773216424005,0.00375,-0.02995773216424005,0.75,0,0.0,rebalance,1,2021-11-30,1,conviction_curve,concentrated_alpha,-0.02620773216424005,0.0,0,True,-0.08,1.4271043229502391,142710.4322950239,-0.0218112695533057,1.54358986636933,154358.986636933,1
2021-11-30,2021-12-31,0.00812542813036976,0.00375,0.004375428130369761,0.75,0,0.0,rebalance,1,2021-12-31,1,conviction_curve,concentrated_alpha,0.00812542813036976,0.0,0,True,-0.08,1.433348515349848,143334.8515349848,0.06282239909240794,1.6405618849893806,164056.18849893805,1
2021-12-31,2022-01-31,0.021561218268735693,0.00375,0.017811218268735694,0.75,0,0.0,rebalance,1,2022-01-31,1,conviction_curve,concentrated_alpha,0.021561218268735693,0.0,0,True,-0.08,1.4588781986119126,145887.81986119127,-0.05212485614690532,1.5550478327342132,155504.78327342132,1
2022-01-31,2022-02-28,-0.02706777635080576,0.00375,-0.03081777635080576,0.75,0,0.0,rebalance,1,2022-02-28,1,conviction_curve,concentrated_alpha,-0.02706777635080576,0.0,0,True,-0.08,1.4139188165640244,141391.88165640243,-0.052848979663656315,1.4728651414460299,147286.514144603,1
2022-02-28,2022-03-31,0.03865122011766775,0.00375,0.03490122011766775,0.75,0,0.0,rebalance,1,2022-03-31,1,conviction_curve,concentrated_alpha,0.03865122011766775,0.0,0,True,-0.08,1.4632663084094377,146326.63084094378,0.05563992884777025,1.554815253118448,155481.5253118448,1
2022-03-31,2022-04-29,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2022-04-29,1,conviction_curve,concentrated_alpha,-0.09838422275549713,0.05838422275549713,1,True,-0.08,1.3992484074165248,139924.84074165247,-0.08589793790393885,1.4212598290539826,142125.98290539827,1
2022-04-29,2022-05-31,0.03287982882179796,0.00375,0.029129828821797963,0.75,0,0.0,rebalance,1,2022-05-31,1,conviction_curve,concentrated_alpha,0.03287982882179796,0.0,0,True,-0.08,1.4400082740037417,144000.82740037417,-0.013031299183227651,1.4027389670044772,140273.89670044772,1
2022-05-31,2022-06-30,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2022-06-30,1,conviction_curve,concentrated_alpha,-0.08647277087185634,0.04647277087185634,1,True,-0.08,1.377007912016078,137700.79120160782,-0.06727250117647621,1.3083732081963795,130837.32081963794,1
2022-06-30,2022-07-29,-0.037837173559368054,0.00375,-0.04158717355936806,0.75,0,0.0,rebalance,1,2022-07-29,1,conviction_curve,concentrated_alpha,-0.037837173559368054,0.0,0,True,-0.08,1.3197420449864425,131974.20449864425,0.07667312362593548,1.4086902689372822,140869.0268937282,1
2022-07-29,2022-08-31,-0.0013974449681333212,0.00375,-0.005147444968133321,0.75,0,0.0,rebalance,1,2022-08-31,1,conviction_curve,concentrated_alpha,-0.0013974449681333212,0.0,0,True,-0.08,1.312948745437743,131294.87454377432,-0.03685206002967012,1.3567771305831933,135677.71305831932,1
2022-08-31,2022-09-30,0.005345984462817643,0.00375,0.0015959844628176435,0.75,0,0.0,rebalance,1,2022-09-30,1,conviction_curve,concentrated_alpha,0.005345984462817643,0.0,0,True,-0.08,1.3150441912359379,131504.41912359378,-0.07270756393612066,1.2581291706142494,125812.91706142495,1
2022-09-30,2022-10-31,0.0917167542866889,0.00375,0.0879667542866889,0.75,0,0.0,rebalance,1,2022-10-31,1,conviction_curve,concentrated_alpha,0.0917167542866889,0.0,0,True,-0.08,1.430724360482527,143072.4360482527,0.048300497766710304,1.318897435809736,131889.74358097362,1
2022-10-31,2022-11-30,0.0182168392790949,0.00125,0.016966839279094897,0.25,0,0.0,rebalance,1,2022-11-30,1,conviction_curve,concentrated_alpha,0.0182168392790949,0.0,0,True,-0.08,1.4549992307595199,145499.92307595199,0.057174347138300385,1.3943045356445363,139430.45356445364,1
2022-11-30,2022-12-30,-0.024599176563464054,0.00375,-0.028349176563464053,0.75,0,0.0,rebalance,1,2022-12-30,1,conviction_curve,concentrated_alpha,-0.024599176563464054,0.0,0,True,-0.08,1.4137512006670139,141375.12006670138,-0.06192215514513433,1.3079661938687908,130796.61938687907,1
2022-12-30,2023-01-31,0.04799788527986815,0.00375,0.04424788527986814,0.75,0,0.0,rebalance,1,2023-01-31,1,conviction_curve,concentrated_alpha,0.04799788527986815,0.0,0,True,-0.08,1.476306701608404,147630.67016084038,0.07715983201451837,1.4088886456683756,140888.86456683755,1
2023-01-31,2023-02-28,-0.02657882970515224,0.00375,-0.03032882970515224,0.75,0,0.0,rebalance,1,2023-02-28,1,conviction_curve,concentrated_alpha,-0.02657882970515224,0.0,0,True,-0.08,1.4315320470627475,143153.20470627476,-0.040740821662406224,1.3514893646130113,135148.93646130114,1
2023-02-28,2023-03-31,0.02268573008418895,0.00375,0.01893573008418895,0.75,0,0.0,rebalance,1,2023-03-31,1,conviction_curve,concentrated_alpha,0.02268573008418895,0.0,0,True,-0.08,1.4586391515127943,145863.91515127942,0.04381243056240969,1.410701398555954,141070.1398555954,1
2023-03-31,2023-04-28,-0.009781018835777977,0.00375,-0.013531018835777977,0.75,0,0.0,rebalance,1,2023-04-28,1,conviction_curve,concentrated_alpha,-0.009781018835777977,0.0,0,True,-0.08,1.4389022776790714,143890.22776790714,0.010512763940443648,1.4255317693494265,142553.17693494266,1
2023-04-28,2023-05-31,0.13896242582605167,0.00125,0.13771242582605167,0.25,0,0.0,rebalance,1,2023-05-31,1,conviction_curve,concentrated_alpha,0.13896242582605167,0.0,0,True,-0.08,1.6370570008648873,163705.70008648874,0.012752317130812818,1.443710602552219,144371.0602552219,1
2023-05-31,2023-06-30,0.04535715996344558,0.00125,0.04410715996344558,0.25,0,0.0,rebalance,1,2023-06-30,1,conviction_curve,concentrated_alpha,0.04535715996344558,0.0,0,True,-0.08,1.7092629358713132,170926.2935871313,0.055571875992058706,1.5239403091256714,152394.03091256713,1
2023-06-30,2023-07-31,0.015503274103330189,0.00375,0.01175327410333019,0.75,0,0.0,rebalance,1,2023-07-31,1,conviction_curve,concentrated_alpha,0.015503274103330189,0.0,0,True,-0.08,1.7293523716712715,172935.23716712714,0.027188318494295816,1.5653736836164758,156537.3683616476,1
2023-07-31,2023-08-31,0.025471179383334208,0.00375,0.02172117938333421,0.75,0,0.0,rebalance,1,2023-08-31,1,conviction_curve,concentrated_alpha,0.025471179383334208,0.0,0,True,-0.08,1.7669159447533378,176691.59447533378,-0.013319553480323099,1.5445236051208557,154452.36051208558,1
2023-08-31,2023-09-29,-0.024453942551553143,0.00125,-0.025703942551553144,0.25,0,0.0,rebalance,1,2023-09-29,1,conviction_curve,concentrated_alpha,-0.024453942551553143,0.0,0,True,-0.08,1.7214992388159747,172149.92388159747,-0.05035243158974001,1.4667530859552693,146675.30859552693,1
2023-09-29,2023-10-31,-0.018268663986461653,0.00125,-0.019518663986461654,0.25,0,0.0,rebalance,1,2023-10-31,1,conviction_curve,concentrated_alpha,-0.018268663986461653,0.0,0,True,-0.08,1.6878978736205763,168789.78736205763,-0.011782976828133784,1.4494703683308647,144947.0368330865,1
2023-10-31,2023-11-30,0.02651562885678249,0.00375,0.02276562885678249,0.75,0,0.0,rebalance,1,2023-11-30,1,conviction_curve,concentrated_alpha,0.02651562885678249,0.0,0,True,-0.08,1.7263239301595747,172632.39301595747,0.08418635820909626,1.5714959999726377,157149.59999726378,1
2023-11-30,2023-12-29,0.0412635969436993,0.00375,0.037513596943699296,0.75,0,0.0,rebalance,1,2023-12-29,1,conviction_curve,concentrated_alpha,0.0412635969436993,0.0,0,True,-0.08,1.7910845502698438,179108.4550269844,0.03225504556406067,1.6221846750554942,162218.46750554943,1
2023-12-29,2024-01-31,0.03728822298637713,0.00375,0.033538222986377125,0.75,0,0.0,rebalance,1,2024-01-31,1,conviction_curve,concentrated_alpha,0.03728822298637713,0.0,0,True,-0.08,1.851154343304249,185115.4343304249,0.034443570610795504,1.6780585074545185,167805.85074545184,1
2024-01-31,2024-02-29,0.021879127169129986,0.00125,0.020629127169129985,0.25,0,0.0,rebalance,1,2024-02-29,1,conviction_curve,concentrated_alpha,0.021879127169129986,0.0,0,True,-0.08,1.8893420416619595,188934.20416619594,0.04706095768814511,1.7570295478720674,175702.95478720675,1
2024-02-29,2024-03-28,0.0060538153891750435,0.00125,0.004803815389175043,0.25,0,0.0,rebalance,1,2024-03-28,1,conviction_curve,concentrated_alpha,0.0060538153891750435,0.0,0,True,-0.08,1.8984180920371105,189841.80920371105,0.020768607847259535,1.79352060552787,179352.060552787,1
2024-03-28,2024-04-30,-0.03562038529282924,0.00125,-0.03687038529282924,0.25,0,0.0,rebalance,1,2024-04-30,1,conviction_curve,concentrated_alpha,-0.03562038529282924,0.0,0,True,-0.08,1.8284226855368244,182842.26855368243,-0.042980527368667976,1.7164341440557096,171643.41440557095,1
2024-04-30,2024-05-31,-0.0022391534445306283,0.00375,-0.005989153444530628,0.75,0,0.0,rebalance,1,2024-05-31,1,conviction_curve,concentrated_alpha,-0.0022391534445306283,0.0,0,True,-0.08,1.8174719815116835,181747.19815116836,0.05280777301086581,1.8070752087231032,180707.52087231033,1
2024-05-31,2024-06-28,-0.0006977067372451184,0.00125,-0.0019477067372451185,0.25,0,0.0,rebalance,1,2024-06-28,1,conviction_curve,concentrated_alpha,-0.0006977067372451184,0.0,0,True,-0.08,1.8139320790885392,181393.20790885392,0.03628156111594816,1.8726387183495052,187263.87183495052,1
2024-06-28,2024-07-31,-0.005934413403197447,0.00375,-0.009684413403197447,0.75,0,0.0,rebalance,1,2024-07-31,1,conviction_curve,concentrated_alpha,-0.005934413403197447,0.0,0,True,-0.08,1.7963652109493242,179636.52109493242,-0.005188955797986838,1.862921678814391,186292.1678814391,1
2024-07-31,2024-08-30,0.017142722786055664,0.00375,0.013392722786055664,0.75,0,0.0,rebalance,1,2024-08-30,1,conviction_curve,concentrated_alpha,0.017142722786055664,0.0,0,True,-0.08,1.8204234322420831,182042.3432242083,0.01510094222535563,1.8910535514565296,189105.35514565295,1
2024-08-30,2024-09-30,0.04667104014276957,0.00375,0.04292104014276957,0.75,0,0.0,rebalance,1,2024-09-30,1,conviction_curve,concentrated_alpha,0.04667104014276957,0.0,0,True,-0.08,1.8985578994541839,189855.7899454184,0.032523471991868114,1.9525571786724487,195255.71786724488,1
2024-09-30,2024-10-31,0.05215230888527522,0.00125,0.05090230888527522,0.25,0,0.0,rebalance,1,2024-10-31,1,conviction_curve,concentrated_alpha,0.05215230888527522,0.0,0,True,-0.08,1.9951988800887799,199519.88800887798,0.0035121523976351376,1.9594148570490428,195941.48570490428,1
2024-10-31,2024-11-29,0.03462772874320619,0.00375,0.030877728743206188,0.75,0,0.0,rebalance,1,2024-11-29,1,conviction_curve,concentrated_alpha,0.03462772874320619,0.0,0,True,-0.08,2.0568060898969103,205680.60898969104,0.05557010194106948,2.0682997404001044,206829.97404001045,1
2024-11-29,2024-12-31,0.02886994502687612,0.00375,0.02511994502687612,0.75,0,0.0,rebalance,1,2024-12-31,1,conviction_curve,concentrated_alpha,0.02886994502687612,0.0,0,True,-0.08,2.108472945806065,210847.29458060648,-0.02953457413823035,2.007213388377175,200721.3388377175,1
2024-12-31,2025-01-31,0.006431367273472821,0.00375,0.0026813672734728212,0.75,0,0.0,rebalance,1,2025-01-31,1,conviction_curve,concentrated_alpha,0.006431367273472821,0.0,0,True,-0.08,2.114126536159952,211412.65361599522,0.021473788244114722,2.0503158636399386,205031.58636399385,1
2025-01-31,2025-02-28,-0.015029716113472702,0.00125,-0.016279716113472703,0.25,0,0.0,rebalance,1,2025-02-28,1,conviction_curve,concentrated_alpha,-0.015029716113472702,0.0,0,True,-0.08,2.0797091563233088,207970.91563233087,-0.02416353466553889,2.0007729851935707,200077.29851935708,1
2025-02-28,2025-03-31,-0.02644065808376217,0.00375,-0.03019065808376217,0.75,0,0.0,rebalance,1,2025-03-31,1,conviction_curve,concentrated_alpha,-0.02644065808376217,0.0,0,True,-0.08,2.016921368271082,201692.13682710822,-0.037035960695554704,1.9266724355532139,192667.2435553214,1
2025-03-31,2025-04-30,0.003723723208156393,0.00125,0.002473723208156393,0.25,0,0.0,rebalance,1,2025-04-30,1,conviction_curve,concentrated_alpha,0.003723723208156393,0.0,0,True,-0.08,2.021910673468801,202191.0673468801,-0.005135743031774775,1.916777541017809,191677.75410178088,1
2025-04-30,2025-05-30,-0.017028442519339104,0.00375,-0.020778442519339104,0.75,0,0.0,rebalance,1,2025-05-30,1,conviction_curve,concentrated_alpha,-0.017028442519339104,0.0,0,True,-0.08,1.979898518760891,197989.85187608912,0.059206229680200506,2.0302627123571595,203026.27123571595,1
2025-05-30,2025-06-30,0.09176941418707096,0.00375,0.08801941418707096,0.75,0,0.0,rebalance,1,2025-06-30,1,conviction_curve,concentrated_alpha,0.09176941418707096,0.0,0,True,-0.08,2.154168026532074,215416.8026532074,0.04414970501723414,2.119898212215218,211989.8212215218,1
2025-06-30,2025-07-31,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2025-07-31,1,conviction_curve,concentrated_alpha,-0.052325364844477806,0.012325364844477806,1,True,-0.08,2.059923175371296,205992.31753712962,0.006453684327711651,2.133579366083735,213357.9366083735,1
2025-07-31,2025-08-29,0.023461158413101257,0.00375,0.019711158413101258,0.75,0,0.0,rebalance,1,2025-08-29,1,conviction_curve,concentrated_alpha,0.023461158413101257,0.0,0,True,-0.08,2.1005266473998585,210052.66473998586,0.028459396506257617,2.1942997472406818,219429.9747240682,1
2025-08-29,2025-09-30,-0.02513350073515397,0.00375,-0.02888350073515397,0.75,0,0.0,rebalance,1,2025-09-30,1,conviction_curve,concentrated_alpha,-0.02513350073515397,0.0,0,True,-0.08,2.039856084435474,203985.60844354742,0.04608497492027164,2.295423996059827,229542.3996059827,1
2025-09-30,2025-10-31,0.1433830407158323,0.00375,0.1396330407158323,0.75,0,0.0,rebalance,1,2025-10-31,1,conviction_curve,concentrated_alpha,0.1433830407158323,0.0,0,True,-0.08,2.324687392127891,232468.7392127891,0.020975384431994426,2.343571396811607,234357.1396811607,1
2025-10-31,2025-11-28,-0.0033991754595785184,0.00375,-0.007149175459578518,0.75,0,0.0,rebalance,1,2025-11-28,1,conviction_curve,concentrated_alpha,-0.0033991754595785184,0.0,0,True,-0.08,2.308067794072899,230806.7794072899,-0.005741414512906551,2.33011598198192,233011.598198192,1
2025-11-28,2025-12-31,0.056031398490970497,0.00375,0.05228139849097049,0.75,0,0.0,rebalance,1,2025-12-31,1,conviction_curve,concentrated_alpha,0.056031398490970497,0.0,0,True,-0.08,2.4287368061589993,242873.68061589994,0.006728678938970667,2.345794584315241,234579.45843152408,1
2025-12-31,2026-01-30,0.1983024131298885,0.00375,0.1945524131298885,0.75,0,0.0,rebalance,1,2026-01-30,1,conviction_curve,concentrated_alpha,0.1983024131298885,0.0,0,True,-0.08,2.901253412654611,290125.3412654611,0.017200629294871872,2.3861437273619654,238614.37273619656,1
2026-01-30,2026-02-27,0.04012126040734665,0.00375,0.036371260407346645,0.75,0,0.0,rebalance,1,2026-02-27,1,conviction_curve,concentrated_alpha,0.04012126040734665,0.0,0,True,-0.08,3.0067756560339753,300677.56560339755,-0.013591459254290061,2.3537125521166455,235371.25521166457,1
2026-02-27,2026-03-31,0.02370020582680976,0.00375,0.01995020582680976,0.75,0,0.0,rebalance,1,2026-03-31,1,conviction_curve,concentrated_alpha,0.02370020582680976,0.0,0,True,-0.08,3.066761449246894,306676.1449246894,-0.044509868315890766,2.2489491163684745,224894.91163684745,1
2019-04-30,2019-05-31,-0.020427573993724524,0.00125,-0.021677573993724525,0.25,0,0.0,initial_rebalance,1,2019-05-31,1,winner_take_all,concentrated_alpha,-0.020427573993724524,0.0,0,True,-0.08,0.9783224260062755,97832.24260062755,-0.06131893163869451,0.9386810683613055,93868.10683613055,1
2019-05-31,2019-06-28,0.036119748291485676,0.00375,0.03236974829148567,0.75,0,0.0,rebalance,1,2019-06-28,1,winner_take_all,concentrated_alpha,0.036119748291485676,0.0,0,True,-0.08,1.0099904766840144,100999.04766840144,0.08011805644118142,1.0138863711765451,101388.6371176545,1
2019-06-28,2019-07-31,0.007912499684624708,0.00125,0.006662499684624707,0.25,0,0.0,rebalance,1,2019-07-31,1,winner_take_all,concentrated_alpha,0.007912499684624708,0.0,0,True,-0.08,1.0167195379163956,101671.95379163956,-0.0036331987329345505,1.0102027204974469,101020.27204974469,1
2019-07-31,2019-08-30,0.004437870422266177,0.00375,0.000687870422266177,0.75,0,0.0,rebalance,1,2019-08-30,1,winner_take_all,concentrated_alpha,0.004437870422266177,0.0,0,True,-0.08,1.0174189092142685,101741.89092142685,-0.01601118650035893,0.9940281763363923,99402.81763363924,1
2019-08-30,2019-09-30,-0.020773155177505886,0.00125,-0.022023155177505888,0.25,0,0.0,rebalance,1,2019-09-30,1,winner_take_all,concentrated_alpha,-0.020773155177505886,0.0,0,True,-0.08,0.9950121346961139,99501.2134696114,0.011691962549935209,1.0056503165476978,100565.03165476977,1
2019-09-30,2019-10-31,0.01179063787527701,0.00375,0.00804063787527701,0.75,0,0.0,rebalance,1,2019-10-31,1,winner_take_all,concentrated_alpha,0.01179063787527701,0.0,0,True,-0.08,1.0030126669527117,100301.26669527117,0.043077969560411544,1.0489716902723578,104897.16902723578,1
2019-10-31,2019-11-29,0.012264949920357093,0.00375,0.008514949920357093,0.75,0,0.0,rebalance,1,2019-11-29,1,winner_take_all,concentrated_alpha,0.012264949920357093,0.0,0,True,-0.08,1.0115532695812979,101155.3269581298,0.01531182851795454,1.0650333649139971,106503.3364913997,1
2019-11-29,2019-12-31,0.016982576005568406,0.00375,0.013232576005568406,0.75,0,0.0,rebalance,1,2019-12-31,1,winner_take_all,concentrated_alpha,0.016982576005568406,0.0,0,True,-0.08,1.0249387251047137,102493.87251047137,0.046238282266118924,1.114278678263725,111427.8678263725,1
2019-12-31,2020-01-31,0.0071337502623906035,0.00375,0.0033837502623906036,0.75,0,0.0,rebalance,1,2020-01-31,1,winner_take_all,concentrated_alpha,0.0071337502623906035,0.0,0,True,-0.08,1.028406861784721,102840.68617847211,-0.0027410715656029927,1.1112243606625787,111122.43606625787,1
