as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-05-12,current_broker_ledger_mark_to_market,main,equity,VZ,395.0,47.93000030517578,18932.350120544437,0.0484733507964931,49.239402770996094,-517.2139739990234,-296.5857320213318,2026-03-02,2026-03-02,71,1,395.0,49.239402770996094,target_rebalance,future_winner,0.0,0.0,-0.0484733507964931,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-395.0,-18932.350120544437,1,ready,,,0.0,,0.5903396418865398,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,FTI,250.0,73.19000244140625,18297.50061035156,0.0468479169325182,67.44703674316406,1435.7414245605469,0.0,2026-03-02,2026-03-02,71,1,250.0,67.44703674316406,target_rebalance,future_winner,0.0513852414778183,0.0334004069605819,0.004537324545300099,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,24.0,1756.56005859375,1,ready,review_rotation,nan,0.4078712414778183,challenger XOM outranks held name,0.563360908092449,0.0,0.4583333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,SCCO,94.0,188.8514862060547,17752.03970336914,0.0454513487451784,215.54183959960935,-2508.8932189941406,0.0,2026-03-02,2026-03-02,71,1,94.0,215.54183959960935,target_rebalance,future_winner,0.0,0.0,-0.0454513487451784,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-94.0,-17752.03970336914,1,ready,,,0.0,,0.6100091176937705,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,APH,134.0,127.87000274658205,17134.580368041992,0.043870439731067,134.6868962545268,-913.4637300645992,4525.707415825095,2025-10-01,2026-03-02,223,2,134.0,134.81339639692163,target_rebalance,future_winner,0.0,0.0,-0.043870439731067,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-134.0,-17134.580368041992,1,ready,,,0.0,,0.6131060433393858,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,RGLD,58.0,245.3500061035156,14230.300354003906,0.0364344804848377,303.7432556152344,-3386.8084716796875,0.0,2026-03-02,2026-03-02,71,1,58.0,303.7432556152344,target_rebalance,future_winner,0.0,0.0,-0.0364344804848377,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-58.0,-14230.300354003906,1,ready,,,0.0,,0.572684289412249,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,PR,540.0,20.170000076293945,10891.80004119873,0.0278867674029209,18.6336612701416,829.6229553222656,683.115709912777,2026-03-02,2026-03-02,71,1,540.0,18.6336612701416,target_rebalance,early_scout,0.0,0.0,-0.0278867674029209,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-540.0,-10891.80004119873,1,ready,,,0.0,,0.5686300485558053,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,ETR,95.0,112.93000030517578,10728.3500289917,0.0274682789570092,106.0512237548828,653.483772277832,1485.9566100597383,2026-03-02,2026-03-02,71,1,95.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.0274682789570092,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-95.0,-10728.3500289917,1,ready,,,0.0,,0.5733525912801283,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,ATI,60.0,161.00999450683594,9660.599670410156,0.0247344695057229,166.4199981689453,-324.6002197265625,233.35419443130493,2026-03-02,2026-03-02,71,1,60.0,166.4199981689453,target_rebalance,early_scout,0.0,0.0,-0.0247344695057229,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-60.0,-9660.599670410156,1,ready,,,0.0,,0.5371065210084787,0.0,0.4583333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,equity,BKNG,60.0,160.55999755859375,9633.599853515623,0.0246653406555043,166.81065368652344,-375.0393676757813,3515.121156692499,2026-03-02,2026-03-02,71,1,60.0,166.81065368652344,target_rebalance,early_scout,0.0,0.0,-0.0246653406555043,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-60.0,-9633.599853515623,1,ready,,,0.0,,0.2060000994508587,0.0,0.3197916666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,
2026-05-12,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,97785.08902760262,0.2503635783683144,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.3076747458203785,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.0739905469057811,0.3076747458203785,0.2336841989145974,0.03,none,0.0,target_cash_above_macro_floor_without_confirmation
